ON;00012 ;0.006147695470094861
ON;00017 ;0.006147695470094861
ON;00019 ;0.006147695470094861
ON;00030 ;0.006147695470094861
ON;00046 ;0.006147695470094861
ON;00060 ;0.006147695470094861
ON;00071 ;0.006147695470094861
ON;00088 ;0.006147695470094861
ON;00094 ;0.006147695470094861
ON;00095 ;0.006147695470094861
ON;00105 ;0.006147695470094861
ON;00107 ;0.006147695470094861
ON;00112 ;0.006147695470094861
ON;00115 ;0.006147695470094861
ON;00118 ;0.006147695470094861
ON;00121 ;0.006147695470094861
ON;00129 ;0.006147695470094861
ON;00130 ;0.006147695470094861
ON;00135 ;0.006147695470094861
ON;00162 ;0.006147695470094861
ON;00165 ;0.006147695470094861
ON;00169;0.006147695470094861
ON;00173;0.006147695470094861
ON;00185;0.006147695470094861
ON;00189;0.006147695470094861
ON;00201;0.006147695470094861
ON;00203;0.006147695470094861
ON;00212;0.006147695470094861
ON;00213;0.006147695470094861
ON;00215;0.006147695470094861
ON;00219;0.006147695470094861
ON;00241;0.006147695470094861
ON;00250;0.006147695470094861
ON;00267;0.006147695470094861
ON;00270;0.006147695470094861
ON;00272;0.006147695470094861
ON;00278;0.006147695470094861
ON;00279;0.006147695470094861
ON;00281;0.006147695470094861
ON;00287;0.006147695470094861
ON;00288;0.006147695470094861
ON;00289;0.006147695470094861
ON;00290;0.006147695470094861
ON;00291;0.006147695470094861
ON;00315;0.006147695470094861
ON;00322;0.006147695470094861
ON;00326;0.006147695470094861
ON;00350;0.006147695470094861
ON;00351;0.006147695470094861
ON;00352;0.006147695470094861
ON;00370 ;0.006147695470094861
ON;00377 ;0.006147695470094861
ON;00392 ;0.006147695470094861
ON;00395 ;0.006147695470094861
ON;00406 ;0.006147695470094861
ON;00431 ;0.006147695470094861
ON;00436 ;0.006147695470094861
ON;00437 ;0.006147695470094861
ON;00441 ;0.006147695470094861
ON;00442 ;0.006147695470094861
ON;00450 ;0.006147695470094861
ON;00451 ;0.006147695470094861
ON;00465 ;0.006147695470094861
ON;00468 ;0.006147695470094861
ON;00476 ;0.006147695470094861
ON;00478 ;0.006147695470094861
ON;00482 ;0.006147695470094861
ON;00483 ;0.006147695470094861
ON;00487 ;0.006147695470094861
ON;00495 ;0.006147695470094861
ON;00498 ;0.006147695470094861
ON;00500 ;0.006147695470094861
ON;00501 ;0.006147695470094861
ON;00505 ;0.006147695470094861
ON;00507 ;0.006147695470094861
ON;00508 ;0.006147695470094861
ON;00510 ;0.006147695470094861
ON;00511 ;0.006147695470094861
ON;00516 ;0.006147695470094861
